Row id,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
9740,CA-2020-129294,16-03-2020,21-03-2020,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,86,5,7,0,Cards
1929,US-2020-101539,16-03-2020,18-03-2020,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,116,1,3,0,Cards
8527,CA-2020-161172,16-03-2020,16-03-2020,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,125,3,-3,0,Online
1930,US-2020-101539,16-03-2020,18-03-2020,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,142,1,2,0,COD
8525,CA-2020-161172,16-03-2020,16-03-2020,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,128,2,-7,0,Online
8529,CA-2020-161172,16-03-2020,16-03-2020,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169,2,3,0,Cards
9739,CA-2020-129294,16-03-2020,21-03-2020,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""""",136,6,23,0,Cards
8526,CA-2020-161172,16-03-2020,16-03-2020,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,168,6,8,0,COD
2454,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,104,3,18,0,Online
2456,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",127,8,28,0,COD
2452,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,145,6,31,0,Cards
3380,CA-2020-142867,17-03-2020,21-03-2020,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,119,3,3,1,Online
2457,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,124,1,3,0,Online
3379,CA-2020-142867,17-03-2020,21-03-2020,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,120,6,-22,1,Cards
787,CA-2020-129567,17-03-2020,21-03-2020,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,124,2,6,0,Online
8785,US-2020-129224,17-03-2020,23-03-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Knoxville,Tennessee,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,128,2,2,0,Online
2451,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,99,5,9,0,COD
2459,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",138,3,12,0,COD
2458,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,125,6,22,0,Cards
2455,CA-2020-140949,17-03-2020,22-03-2020,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,East,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,135,8,14,0,COD
679,US-2020-119438,18-03-2020,23-03-2020,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock""",114,3,-41,0,COD
9122,CA-2020-122007,18-03-2020,20-03-2020,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,137,7,26,1,COD
680,US-2020-119438,18-03-2020,23-03-2020,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,199,3,-320,0,COD
8792,CA-2020-162075,18-03-2020,24-03-2020,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,557,7,47,0,Online
677,US-2020-119438,18-03-2020,23-03-2020,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,83,3,-7,0,COD
9014,CA-2020-143084,18-03-2020,22-03-2020,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,109,5,4,1,COD
3707,CA-2020-160087,18-03-2020,22-03-2020,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Dallas,Texas,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,120,3,7,0,Cards
9015,CA-2020-143084,18-03-2020,22-03-2020,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,143,5,9,1,Cards
8726,CA-2020-148145,18-03-2020,23-03-2020,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Seattle,Washington,West,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,112,4,21,0,COD
678,US-2020-119438,18-03-2020,23-03-2020,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",154,3,5,0,Cards
4345,CA-2020-105410,19-03-2020,22-03-2020,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,148,2,11,0,COD
4346,CA-2020-105410,19-03-2020,22-03-2020,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,239,4,86,0,COD
9228,CA-2020-140515,19-03-2020,24-03-2020,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,421,7,107,0,Cards
4344,CA-2020-105410,19-03-2020,22-03-2020,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,697,6,-132,0,COD
5231,CA-2020-124436,19-03-2020,22-03-2020,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,737,5,9,0,Cards
9890,CA-2020-166499,19-03-2020,20-03-2020,First Class,VG-21805,Vivek Grady,Corporate,United States,Lakewood,New Jersey,East,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,91,3,2,0,COD
5230,CA-2020-124436,19-03-2020,22-03-2020,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,129,2,5,0,Online
5232,CA-2020-124436,19-03-2020,22-03-2020,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",130,1,13,0,COD
4343,CA-2020-105410,19-03-2020,22-03-2020,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""""",98,6,7,0,Online
1477,US-2020-104955,19-03-2020,24-03-2020,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,154,7,13,0,COD
8155,US-2020-143770,20-03-2020,24-03-2020,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,252,2,38,0,COD
8999,CA-2020-122763,20-03-2020,20-03-2020,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,284,7,103,0,COD
2321,CA-2020-165491,20-03-2020,24-03-2020,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,303,7,64,1,COD
447,CA-2020-154214,20-03-2020,25-03-2020,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",135,1,1,1,Cards
8156,US-2020-143770,20-03-2020,24-03-2020,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,146,2,28,0,Cards
8998,CA-2020-122763,20-03-2020,20-03-2020,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,170,2,19,0,Online
8377,CA-2020-156272,21-03-2020,27-03-2020,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,100,1,8,0,COD
2333,CA-2020-169285,21-03-2020,25-03-2020,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",300,5,133,0,Cards
9365,CA-2020-111591,21-03-2020,25-03-2020,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,397,4,7,0,Online
5346,CA-2020-108539,21-03-2020,23-03-2020,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,771,4,210,0,COD
4429,CA-2020-119452,21-03-2020,27-03-2020,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Tulsa,Oklahoma,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1840,6,524,0,Cards
2334,CA-2020-169285,21-03-2020,25-03-2020,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,109,1,3,0,Cards
5348,CA-2020-108539,21-03-2020,23-03-2020,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,117,2,3,0,COD
9363,CA-2020-111591,21-03-2020,25-03-2020,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",106,7,0,0,Online
9364,CA-2020-111591,21-03-2020,25-03-2020,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",119,3,6,0,Cards
5347,CA-2020-108539,21-03-2020,23-03-2020,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders""",130,3,4,0,COD
8825,CA-2020-117156,21-03-2020,23-03-2020,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Reading,Pennsylvania,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,119,3,3,0,Cards
9362,CA-2020-111591,21-03-2020,25-03-2020,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",128,6,10,0,Online
2843,CA-2020-135650,23-03-2020,27-03-2020,Standard Class,AC-10660,Anna Chung,Consumer,United States,Huntsville,Texas,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,156,2,-32,0,Online
2410,CA-2020-155985,23-03-2020,25-03-2020,First Class,BE-11335,Bill Eplett,Home Office,United States,San Francisco,California,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,226,8,76,0,Cards
5021,CA-2020-136511,23-03-2020,25-03-2020,Second Class,MZ-17515,Mary Zewe,Corporate,United States,New York City,New York,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,367,3,17,0,COD
8154,CA-2020-140151,23-03-2020,25-03-2020,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,3446,4,6720,1,COD
8153,CA-2020-140151,23-03-2020,25-03-2020,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,126,3,10,1,COD
3105,US-2020-140074,23-03-2020,29-03-2020,Standard Class,EC-14050,Erin Creighton,Consumer,United States,New York City,New York,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,135,6,12,0,COD
8152,CA-2020-140151,23-03-2020,25-03-2020,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,139,2,5,1,Cards
5645,CA-2020-120719,23-03-2020,26-03-2020,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",146,5,11,0,Online
2104,CA-2020-167101,24-03-2020,28-03-2020,Second Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,East,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,235,4,107,0,Cards
7800,CA-2020-166184,24-03-2020,27-03-2020,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,236,3,2,0,COD
8972,CA-2020-122308,24-03-2020,28-03-2020,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",306,2,60,0,Cards
7799,CA-2020-166184,24-03-2020,27-03-2020,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,East,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,480,1,136,0,COD
9530,CA-2020-101637,24-03-2020,25-03-2020,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,Central,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,114,2,1,0,Online
2105,CA-2020-167101,24-03-2020,28-03-2020,Second Class,BM-11650,Brian Moss,Corporate,United States,New York City,New York,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,106,2,12,0,Cards
7798,CA-2020-166184,24-03-2020,27-03-2020,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",152,3,22,0,COD
2941,CA-2020-155880,25-03-2020,31-03-2020,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,141,1,15,0,Cards
2385,US-2020-117534,25-03-2020,26-03-2020,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,206,4,63,0,Cards
2383,US-2020-117534,25-03-2020,26-03-2020,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,223,4,46,0,Online
2386,US-2020-117534,25-03-2020,26-03-2020,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,West,TEC-PH-10000141,Technology,Phones,Clearsounds A400,234,4,16,0,COD
2943,CA-2020-155880,25-03-2020,31-03-2020,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",407,3,41,0,COD
1877,CA-2020-112039,25-03-2020,29-03-2020,Standard Class,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,511,3,47,0,Cards
2387,US-2020-117534,25-03-2020,26-03-2020,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,528,2,60,0,COD
2942,CA-2020-155880,25-03-2020,31-03-2020,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1569,7,427,0,Cards
3391,CA-2020-101077,25-03-2020,30-03-2020,Second Class,DB-13660,Duane Benoit,Consumer,United States,Dallas,Texas,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,90,2,2,0,COD
5608,CA-2020-105193,25-03-2020,31-03-2020,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,123,5,3,0,COD
4932,CA-2020-143651,25-03-2020,30-03-2020,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Seattle,Washington,West,OFF-AR-10001446,Office Supplies,Art,Newell 309,102,2,7,0,Cards
2384,US-2020-117534,25-03-2020,26-03-2020,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,West,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,117,9,4,0,COD
7176,US-2020-141677,26-03-2020,30-03-2020,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,114,8,-227,0,Cards
7175,US-2020-141677,26-03-2020,30-03-2020,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,116,3,23,0,Online
1862,US-2020-121251,26-03-2020,27-03-2020,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),168,4,34,0,COD
7173,US-2020-141677,26-03-2020,30-03-2020,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,169,5,2,0,Cards
1861,US-2020-121251,26-03-2020,27-03-2020,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",281,2,-29,0,COD
7174,US-2020-141677,26-03-2020,30-03-2020,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2413,5,570,0,Online
4239,CA-2020-147144,26-03-2020,28-03-2020,First Class,MZ-17335,Maria Zettner,Home Office,United States,Seattle,Washington,West,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",104,1,6,0,Online
6131,CA-2020-162033,26-03-2020,02-04-2020,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,107,2,1,0,COD
6130,CA-2020-162033,26-03-2020,02-04-2020,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Virginia Beach,Virginia,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,120,3,21,0,Cards
7177,US-2020-141677,26-03-2020,30-03-2020,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",133,3,2,0,COD
8487,CA-2020-124716,27-03-2020,31-03-2020,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,122,2,53,0,Cards
9758,CA-2020-113705,27-03-2020,29-03-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,227,5,56,0,Cards
9791,CA-2020-144491,27-03-2020,01-04-2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,Central,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",233,2,-66,0,Cards
9757,CA-2020-113705,27-03-2020,29-03-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,332,2,58,0,Cards
9756,CA-2020-113705,27-03-2020,29-03-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",363,3,10,0,Online
9789,CA-2020-144491,27-03-2020,01-04-2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,635,3,-9,0,Online
9788,CA-2020-144491,27-03-2020,01-04-2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1058,5,-30,0,Online
4676,CA-2020-139416,27-03-2020,29-03-2020,Second Class,AG-10270,Alejandro Grove,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",117,2,2,0,COD
9754,CA-2020-113705,27-03-2020,29-03-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",117,2,4,0,Online
8488,CA-2020-124716,27-03-2020,31-03-2020,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,112,3,6,0,Online
9755,CA-2020-113705,27-03-2020,29-03-2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,147,2,9,0,Online
9790,CA-2020-144491,27-03-2020,01-04-2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,140,1,7,0,Cards
8486,CA-2020-124716,27-03-2020,31-03-2020,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,131,2,21,0,COD
1880,US-2020-166611,28-03-2020,02-04-2020,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Jacksonville,Florida,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,106,9,-48,0,COD
5742,US-2020-147886,28-03-2020,31-03-2020,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,West,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,556,2,53,1,Online
5745,US-2020-147886,28-03-2020,31-03-2020,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,830,7,8,1,Cards
5740,US-2020-147886,28-03-2020,31-03-2020,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,91,2,6,1,Online
5746,US-2020-147886,28-03-2020,31-03-2020,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,128,7,7,1,Cards
5743,US-2020-147886,28-03-2020,31-03-2020,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,140,4,13,1,Online
5741,US-2020-147886,28-03-2020,31-03-2020,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,West,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,153,1,10,1,Cards
5744,US-2020-147886,28-03-2020,31-03-2020,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,150,3,10,1,Online
5720,CA-2020-126550,29-03-2020,02-04-2020,Second Class,RD-19720,Roger Demir,Consumer,United States,Lafayette,Indiana,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,163,5,21,0,Online
8665,CA-2020-126634,30-03-2020,01-04-2020,Second Class,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,121,5,40,0,COD
7504,US-2020-120147,30-03-2020,30-03-2020,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,West,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,189,1,19,0,COD
